Node ID,Total de Alarmes,Total de Correlações,Total de Incidentes,Média de Alarmes por Incidente,Densidade
ffbc487e-299d-42c4-921d-181d057ae328,5,10,1,5.0,1.0
8e2fef46-c1cc-4f32-a3f8-db50974270fb,32,496,1,32.0,1.0
073af6c8-edbc-4430-af3f-58fb85cf7f8b,2,1,1,2.0,1.0
cc053396-4de1-4afc-9d71-3c0ed62d8b0c,3,1,1,3.0,0.3333333333333333
d919bf8e-8862-4abd-900c-169ef1e439d1,3,3,1,3.0,1.0
a7865ca1-31b9-4b12-9f30-bea36cfba59d,3,1,1,3.0,0.3333333333333333
f96a86a5-78d5-4465-8ed8-73f145f42a26,2,1,1,2.0,1.0
bb7a05e5-f7bb-4157-a273-7365f1c57e2a,5,10,1,5.0,1.0
7b9e2794-946c-4fc7-8654-a23bc19cc490,4,6,1,4.0,1.0
f62cce74-58ec-4415-af0d-98820bfe7754,6,15,1,6.0,1.0
