Node ID,Total de Alarmes,Total de Correlações,Total de Incidentes,Média de Alarmes por Incidente,Densidade
5bd07753-56c3-4285-a3c5-13ff6a08b5b7,40,40,8,5.0,0.05128205128205128
913a2733-68d7-4754-acdd-6bd0a20ad452,673,15,8,84.125,0.00006633411165357673
89c94ac9-2654-4f1e-aa43-e8e9bdafa352,43,339,8,5.375,0.3754152823920266
8da69768-71a4-48a4-b97e-f932996b5785,57,219,8,7.125,0.13721804511278196
06d5fccc-9f79-4fed-b778-801edcfb86e6,138,98,8,17.25,0.010367079234105575
703e5a6a-ba90-4a43-b4b7-cd3a8e7397b9,258,8,8,32.25,0.00024130546255240852
fd08bacb-c5ff-4fd2-b3a6-d7418d74b67d,139,13,8,17.375,0.0013554373892190595
60946232-94c8-439a-b696-60a8de4d8206,32,9,7,4.571428571428571,0.018145161290322582
8642fa2d-5478-48b1-a5ef-943acd8beab3,610,182,7,87.14285714285714,0.0009798379498775203
7a7b939c-f871-4ce7-8a25-f3879d0b32f9,595,11,7,85.0,0.00006224712107065048
966521fe-056d-4784-ac6f-f7c78119539f,239,7,7,34.142857142857146,0.0002461235540241201
86360a48-b76f-4d19-81a3-1a9c948cf5f4,683,245,7,97.57142857142857,0.0010519400780582475
3677cc74-2cc5-4557-95d8-9ffc53788aac,150,207,7,21.428571428571427,0.018523489932885905
05680773-0344-45cb-a177-de466c831b74,15,7,7,2.142857142857143,0.06666666666666667
2e5e64e3-8312-4fcb-9c96-692e5847cb13,335,7,7,47.857142857142854,0.00012512288855125568
aeb23e1d-08c0-440a-9bb1-54f8c7dc0b48,14,7,7,2.0,0.07692307692307693
9ebc669c-6aca-4340-a361-cd9dac43de4f,149,11,7,21.285714285714285,0.0009976419372392526
5102d1b7-01d3-4822-aee5-6c64067bbc5f,564,7,7,80.57142857142857,0.000044090044467959134
2c397f57-0dac-4243-ba71-ead61e0b099a,209,6,6,34.833333333333336,0.00027603974972396027
1d6bb1d1-e4f6-48de-8799-7089704b84f2,48,156,6,8.0,0.13829787234042554
fce0d7c1-eeb2-454d-849f-03a195037245,296,87,6,49.333333333333336,0.0019926706367384335
1c52cca4-5db7-4d8c-8e5d-aebe8499c356,38,30,6,6.333333333333333,0.04267425320056899
ddc41da5-4898-4a07-82d5-f8e405a4c5a3,41,164,5,8.2,0.2
070b6153-ea78-43f6-8eca-f2441fb64c52,48,243,5,9.6,0.2154255319148936
f4dc5d98-b6b6-40bf-a988-fb445c075a25,586,90,5,117.2,0.0005250721974271463
4fa22d39-cfe2-4c12-9876-486fb9579a11,41,151,5,8.2,0.18414634146341463
874ececc-f9b0-408b-af0d-c9f5209ab9e0,164,5,5,32.8,0.0003740834954361814
aff5b0a9-52e2-4037-93fd-f241d97ec366,63,202,5,12.6,0.10343061955965181
efae5079-fb04-48b1-9bdb-6495aa2a6ac0,27,10,5,5.4,0.02849002849002849
fb313509-0936-48fe-b214-c3ac8db88d2d,75,4,4,18.75,0.0014414414414414415
0ee95368-cd91-49dc-a709-e2518e1c0769,9,4,4,2.25,0.1111111111111111
e8e3eb3f-bb25-45d2-b519-6a67fea7f66e,33,4,4,8.25,0.007575757575757576
48e5a903-c63d-451d-96fc-04f2517eda52,21,4,4,5.25,0.01904761904761905
06d6935e-7d59-4b21-a385-0a5b5d64a00c,70,24,4,17.5,0.009937888198757764
2570f2e3-0874-4ba4-b0b7-80904f41569d,39,234,4,9.75,0.3157894736842105
0431fb8a-60ca-4d30-a6b2-d6a7f778abcb,118,256,4,29.5,0.03708532522091844
e3973605-e758-48dd-8d97-5b679b773869,8,4,4,2.0,0.14285714285714285
e247b98d-1fbc-49cd-b0ce-3095798f6171,73,4,4,18.25,0.0015220700152207
bf14f824-8d98-4808-8b79-9392105860c8,19,4,4,4.75,0.023391812865497075
009e220c-1262-4c63-969c-845f91023ede,508,102383,4,127.0,0.7950348662038547
b0773e34-1c8f-48e0-9ee4-e202e0677028,39,184,4,9.75,0.2483130904183536
c8e5845b-420c-4d13-a151-724af380126d,60,6,4,15.0,0.003389830508474576
b8da5655-7553-4e43-ae0f-52ff8b36858c,412,96,4,103.0,0.0011338671958046915
073af6c8-edbc-4430-af3f-58fb85cf7f8b,20,9,4,5.0,0.04736842105263158
aecf1acf-98d7-4e59-97ac-2f345e1f6940,1109,8,4,277.25,0.000013021130038770414
82b5222e-f812-4518-bd19-1cfa6b8662a4,23,91,3,7.666666666666667,0.35968379446640314
dbcba0b2-6e58-4622-b6b3-07233bc73de8,70,3,3,23.333333333333332,0.0012422360248447205
c6c73654-9f83-4453-88ef-18434900fe44,6,3,3,2.0,0.2
58ba4561-3283-4939-8672-0d7396dbd3a0,64,3,3,21.333333333333332,0.001488095238095238
4443b623-e4bf-4a01-9bba-6932843bb8e3,35,5,3,11.666666666666666,0.008403361344537815
479baa63-42c7-4f57-9524-98ffa9b300ce,32,84,3,10.666666666666666,0.1693548387096774
c55e8c0d-a2e0-48f1-94cf-15db4c33de89,23,12,3,7.666666666666667,0.04743083003952569
d28c0264-61a8-4e9d-af21-c6b3a4fb65ec,14,3,3,4.666666666666667,0.03296703296703297
30e23a53-8bc6-4db7-af98-e7cc5e71afc8,15,19,3,5.0,0.18095238095238095
8696c662-b560-48cf-9350-8348ebbddb67,213,3,3,71.0,0.00013287270794578793
